Parm,Delta,B0,B1,B2,S2,T2
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.0,2.999999999999978,1.9999999999999991,5.000000000000004,5.981885840708272e-28,2.21799196978741e-26
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,0.5,3.1824328198162792,1.9999999999999991,5.000000000000006,1.0323869070210042e-27,7.452410284599279
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
0.0,1.5,3.5472984594489043,1.9999999999999991,5.000000000000004,6.318311814993704e-28,16.65496173668562
